context_path,absolute_path,n_rows,n_cols,table_missing_ratio,n_numeric_cols_est,n_cols_mostly_empty,avg_col_cardinality,median_col_cardinality,avg_cell_length,has_duplicate_column_names,duplicate_column_names
csv/204-csv/865.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\865.csv,19,5,0.0,0,1,13.2,15.0,14.404,False,
csv/203-csv/697.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\697.csv,185,1,0.0,0,0,185.0,185.0,66.005,False,
csv/203-csv/51.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\51.csv,16,5,0.0,0,1,6.6,4.0,15.625,False,
csv/203-csv/366.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\366.csv,38,8,0.0,3,0,27.75,30.5,11.773,False,
csv/204-csv/230.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\230.csv,8,5,0.0,0,0,8.0,8.0,8.775,False,
csv/204-csv/373.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\373.csv,12,5,0.0,0,0,5.6,6.0,13.2,False,
csv/204-csv/386.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\386.csv,8,10,0.0,1,0,6.2,6.5,13.609,False,
csv/203-csv/13.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\13.csv,19,5,0.0,1,0,8.4,4.0,10.21,False,
csv/203-csv/584.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\584.csv,14,12,0.0,4,0,8.5,7.5,6.826,False,
csv/204-csv/690.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\690.csv,8,8,0.0,2,0,6.0,6.0,11.109,False,
csv/203-csv/269.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\269.csv,9,7,0.0,0,0,6.0,7.0,9.302,False,
csv/204-csv/867.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\867.csv,14,8,0.0,3,0,9.375,11.0,8.42,False,
csv/204-csv/90.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\90.csv,9,4,0.0,1,0,7.25,7.5,8.556,False,
csv/204-csv/813.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\813.csv,10,6,0.0,1,0,7.0,7.5,11.633,False,
csv/204-csv/318.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\318.csv,46,6,0.0,0,0,25.5,23.0,8.225,False,
csv/204-csv/644.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\644.csv,18,6,0.0,1,0,14.5,17.0,8.75,False,
csv/204-csv/13.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\13.csv,13,7,0.0,1,1,10.857,13.0,9.824,False,
csv/204-csv/199.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\199.csv,10,5,0.0,1,1,8.2,10.0,9.54,False,
csv/203-csv/211.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\211.csv,25,6,0.0,1,0,19.5,22.5,9.827,False,
csv/203-csv/440.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\440.csv,11,6,0.0,3,0,8.833,10.0,5.954,False,
csv/204-csv/646.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\646.csv,299,5,0.0,2,0,233.8,291.0,13.96,False,
csv/204-csv/268.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\268.csv,7,5,0.0,1,0,5.2,5.0,18.464,False,
csv/203-csv/11.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\11.csv,32,1,0.0,0,0,32.0,32.0,52.5,False,
csv/204-csv/282.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\282.csv,12,7,0.0,1,0,9.571,10.0,9.655,False,
csv/203-csv/612.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\612.csv,23,6,0.0,5,0,17.167,17.0,2.899,False,
csv/204-csv/175.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\175.csv,34,9,0.009804,6,0,23.889,23.0,5.846,False,
csv/203-csv/230.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\230.csv,10,5,0.0,0,0,6.4,4.0,8.06,False,
csv/202-csv/244.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\244.csv,26,5,0.0,1,0,23.0,26.0,21.108,False,
csv/204-csv/755.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\755.csv,16,5,0.0,1,0,16.0,16.0,9.7,False,
csv/204-csv/730.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\730.csv,38,6,0.0,0,0,18.167,16.5,13.655,False,
csv/204-csv/697.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\697.csv,47,1,0.0,0,0,47.0,47.0,63.383,False,
csv/204-csv/885.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\885.csv,27,7,0.0,0,0,15.143,14.0,6.069,False,
csv/204-csv/558.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\558.csv,45,4,0.0,0,0,35.0,41.5,19.806,False,
csv/203-csv/413.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\413.csv,10,6,0.0,4,0,10.0,10.0,5.467,False,
csv/204-csv/661.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\661.csv,16,6,0.0,2,0,10.0,10.0,9.865,False,
csv/204-csv/190.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\190.csv,10,5,0.0,1,0,7.0,10.0,8.26,False,
csv/203-csv/781.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\781.csv,18,5,0.0,1,0,10.2,9.0,9.278,False,
csv/203-csv/590.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\590.csv,8,6,0.0,0,0,5.833,6.5,15.174,False,
csv/204-csv/263.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\263.csv,8,5,0.0,1,0,6.2,7.0,12.2,False,
csv/203-csv/291.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\291.csv,8,5,0.0,2,0,7.2,7.0,5.725,False,
csv/203-csv/530.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\530.csv,55,9,0.0,4,0,54.111,54.0,6.761,False,
csv/203-csv/15.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\15.csv,11,8,0.0,1,0,5.75,4.5,5.841,False,
csv/203-csv/172.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\172.csv,29,4,0.008621,0,0,26.25,27.0,19.108,False,
csv/203-csv/390.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\390.csv,9,5,0.0,1,0,8.6,9.0,11.556,False,
csv/203-csv/636.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\636.csv,44,6,0.0,1,1,22.667,22.5,7.485,False,
csv/204-csv/298.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\298.csv,40,6,0.0,2,0,18.0,15.0,10.117,False,
csv/203-csv/289.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\289.csv,7,6,0.166667,1,2,3.833,3.5,24.44,False,
csv/203-csv/764.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\764.csv,46,7,0.0,2,1,23.714,20.0,7.905,False,
csv/204-csv/481.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\481.csv,7,8,0.071429,1,1,5.125,5.5,5.911,False,
csv/203-csv/706.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\706.csv,105,9,0.096296,2,0,62.889,69.0,13.868,False,
csv/203-csv/507.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\507.csv,14,5,0.0,3,1,7.4,6.0,6.862,False,
csv/200-csv/48.csv,WikiTableQuestions\WikiTableQuestions\csv\200-csv\48.csv,8,14,0.0,0,0,8.0,8.0,8.429,False,
csv/204-csv/78.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\78.csv,51,5,0.0,1,0,36.2,48.0,9.6,False,
csv/204-csv/319.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\319.csv,47,11,0.158607,6,2,22.273,28.0,9.936,False,
csv/204-csv/520.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\520.csv,20,7,0.0,2,0,11.429,10.0,8.357,False,
csv/204-csv/283.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\283.csv,26,10,0.042308,7,0,12.7,12.5,5.013,False,
csv/200-csv/10.csv,WikiTableQuestions\WikiTableQuestions\csv\200-csv\10.csv,14,3,0.0,2,0,13.667,14.0,3.762,False,
csv/204-csv/415.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\415.csv,15,4,0.016667,1,0,8.0,7.0,3.438,False,
csv/203-csv/639.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\639.csv,32,9,0.0,6,0,31.333,31.0,8.221,False,
csv/203-csv/344.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\344.csv,28,10,0.0,1,1,21.7,27.0,10.646,False,
csv/203-csv/834.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\834.csv,100,11,0.0,4,0,80.545,100.0,5.987,False,
csv/203-csv/623.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\623.csv,9,7,0.0,0,0,6.857,6.0,16.864,False,
csv/203-csv/537.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\537.csv,18,7,0.0,1,0,10.143,9.0,10.103,False,
csv/204-csv/581.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\581.csv,21,6,0.0,5,0,17.333,17.0,4.047,False,
csv/204-csv/842.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\842.csv,11,7,0.0,0,0,8.571,10.0,10.48,False,
csv/202-csv/289.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\289.csv,93,5,0.002151,1,1,39.0,32.0,9.547,False,
csv/204-csv/703.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\703.csv,7,6,0.0,5,0,5.333,5.5,3.095,False,
csv/203-csv/158.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\158.csv,13,8,0.0,0,0,10.5,11.5,11.721,False,
csv/203-csv/839.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\839.csv,21,8,0.005952,0,3,12.625,13.0,12.227,False,
csv/203-csv/716.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\716.csv,13,6,0.0,5,0,8.0,7.5,3.295,False,
csv/204-csv/384.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\384.csv,8,9,0.0,5,0,6.0,8.0,6.222,False,
csv/204-csv/863.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\863.csv,37,6,0.0,0,1,19.167,17.0,16.093,False,
csv/203-csv/767.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\767.csv,10,5,0.0,2,0,7.0,7.0,5.82,False,
csv/201-csv/44.csv,WikiTableQuestions\WikiTableQuestions\csv\201-csv\44.csv,34,4,0.0,1,1,22.0,24.0,14.764,False,
csv/204-csv/978.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\978.csv,21,9,0.015873,7,1,10.111,10.0,2.426,False,
csv/204-csv/632.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\632.csv,9,7,0.0,3,3,6.286,9.0,6.381,False,
csv/203-csv/26.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\26.csv,31,6,0.043011,0,0,27.833,28.5,12.504,False,
csv/204-csv/328.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\328.csv,48,6,0.0,1,0,38.333,43.5,13.861,False,
csv/204-csv/47.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\47.csv,17,8,0.0,1,0,11.625,14.0,14.081,False,
csv/203-csv/719.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\719.csv,126,5,0.0,1,0,104.2,94.0,32.756,False,
csv/204-csv/487.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\487.csv,8,7,0.0,0,0,5.857,8.0,8.393,False,
csv/203-csv/699.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\699.csv,10,5,0.0,0,0,6.8,7.0,11.08,False,
csv/203-csv/442.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\442.csv,8,7,0.0,1,0,5.571,6.0,13.232,False,
csv/204-csv/135.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\135.csv,16,10,0.0,9,0,11.2,12.5,2.831,False,
csv/204-csv/453.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\453.csv,74,1,0.0,0,0,74.0,74.0,95.365,False,
csv/203-csv/52.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\52.csv,20,8,0.0,4,1,14.75,16.0,5.503,False,
csv/204-csv/196.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\196.csv,31,8,0.0,2,0,13.0,11.5,11.044,False,
csv/202-csv/114.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\114.csv,22,5,0.0,1,0,12.6,15.0,12.843,False,
csv/204-csv/171.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\171.csv,19,5,0.0,0,0,8.0,10.0,12.968,False,
csv/203-csv/484.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\484.csv,133,5,0.0,1,0,59.2,29.0,6.901,False,
csv/203-csv/656.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\656.csv,38,6,0.0,0,0,17.167,19.0,10.837,False,
csv/202-csv/127.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\127.csv,22,1,0.0,0,0,22.0,22.0,80.818,False,
csv/203-csv/742.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\742.csv,17,10,0.0,1,0,12.0,13.0,14.188,False,
csv/204-csv/950.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\950.csv,12,10,0.0,4,0,9.1,9.5,12.15,False,
csv/204-csv/541.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\541.csv,7,5,0.0,2,0,6.2,7.0,15.543,False,
csv/203-csv/359.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\359.csv,9,6,0.0,1,0,5.667,7.0,8.833,False,
csv/204-csv/398.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\398.csv,39,5,0.0,1,0,23.0,24.0,21.417,False,
csv/203-csv/392.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\392.csv,11,5,0.0,0,0,8.6,8.0,9.749,False,
csv/203-csv/516.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\516.csv,7,13,0.0,12,0,5.0,6.0,2.022,False,
csv/203-csv/824.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\824.csv,20,6,0.0,1,0,14.833,19.5,12.1,False,
csv/204-csv/402.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\402.csv,11,6,0.0,3,0,8.833,10.0,5.954,False,
csv/203-csv/522.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\522.csv,14,7,0.0,1,0,12.429,14.0,8.826,False,
csv/204-csv/607.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\607.csv,9,5,0.0,1,0,5.0,4.0,9.311,False,
csv/203-csv/555.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\555.csv,10,6,0.0,0,0,5.833,4.0,7.9,False,
csv/204-csv/602.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\602.csv,24,6,0.0,1,0,15.833,16.5,12.944,False,
csv/203-csv/847.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\847.csv,15,6,0.0,0,0,14.667,15.0,13.414,False,
csv/203-csv/859.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\859.csv,14,9,0.0,2,0,10.222,11.0,6.421,False,
csv/204-csv/808.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\808.csv,52,6,0.0,1,0,19.5,12.0,8.961,False,
csv/203-csv/408.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\408.csv,16,9,0.0,1,0,9.556,8.0,10.584,False,
csv/203-csv/370.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\370.csv,19,6,0.0,1,0,10.167,10.5,9.43,False,
csv/203-csv/618.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\618.csv,30,5,0.0,1,0,24.4,30.0,11.587,False,
csv/203-csv/410.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\410.csv,16,7,0.0,1,0,14.286,16.0,9.312,False,
csv/202-csv/15.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\15.csv,29,4,0.0,1,1,20.25,25.0,23.422,False,
csv/203-csv/130.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\130.csv,10,5,0.4,0,2,6.0,10.0,7.14,False,
csv/204-csv/604.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\604.csv,18,10,0.0,3,0,10.4,9.5,8.344,False,
csv/203-csv/469.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\469.csv,8,9,0.402778,1,1,4.0,3.0,3.019,False,
csv/204-csv/673.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\673.csv,12,6,0.0,4,0,11.833,12.0,7.347,False,
csv/204-csv/917.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\917.csv,12,6,0.0,0,0,9.833,11.5,10.806,False,
csv/204-csv/996.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\996.csv,22,5,0.0,2,0,17.8,20.0,5.359,False,
csv/202-csv/159.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\159.csv,11,5,0.0,2,0,10.2,10.0,7.182,False,
csv/204-csv/636.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\636.csv,11,5,0.0,1,1,4.4,3.0,8.114,False,
csv/203-csv/731.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\731.csv,10,6,0.0,3,0,10.0,10.0,5.05,False,
csv/202-csv/75.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\75.csv,12,4,0.0,0,0,6.25,7.0,17.708,False,
csv/204-csv/911.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\911.csv,126,6,0.035714,0,0,68.167,56.0,21.222,False,
csv/203-csv/616.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\616.csv,58,13,0.0,1,0,48.308,58.0,5.005,False,
csv/203-csv/38.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\38.csv,17,5,0.0,1,0,15.2,17.0,10.777,False,
csv/204-csv/778.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\778.csv,7,6,0.02381,1,0,5.667,6.5,6.0,False,
csv/204-csv/709.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\709.csv,12,1,0.0,0,0,12.0,12.0,140.333,False,
csv/201-csv/29.csv,WikiTableQuestions\WikiTableQuestions\csv\201-csv\29.csv,9,6,0.0,1,1,6.833,8.5,10.148,False,
csv/203-csv/242.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\242.csv,12,6,0.0,0,0,8.5,9.0,8.25,False,
csv/204-csv/235.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\235.csv,15,6,0.0,3,0,8.833,8.5,5.933,False,
csv/204-csv/766.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\766.csv,15,7,0.428571,0,2,8.429,8.0,25.309,False,
csv/204-csv/628.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\628.csv,21,6,0.0,1,2,13.167,17.0,7.453,False,
csv/204-csv/353.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\353.csv,12,7,0.0,1,2,6.286,5.0,16.696,False,
csv/204-csv/130.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\130.csv,11,7,0.064935,1,0,6.857,7.0,12.066,False,
csv/200-csv/22.csv,WikiTableQuestions\WikiTableQuestions\csv\200-csv\22.csv,22,10,0.327273,4,4,9.7,10.0,5.898,False,
csv/203-csv/25.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\25.csv,23,6,0.0,1,0,19.833,23.0,13.341,False,
csv/203-csv/274.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\274.csv,21,4,0.0,0,0,17.25,18.0,29.693,False,
csv/203-csv/655.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\655.csv,7,7,0.0,1,0,4.714,5.0,8.714,False,
csv/204-csv/276.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\276.csv,13,7,0.0,1,0,8.429,9.0,10.934,False,
csv/204-csv/981.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\981.csv,12,1,0.0,0,0,12.0,12.0,87.75,False,
csv/204-csv/547.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\547.csv,8,6,0.0,3,0,6.667,8.0,5.896,False,
csv/204-csv/173.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\173.csv,25,11,0.087273,2,1,7.182,5.0,3.487,False,
csv/202-csv/102.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\102.csv,30,4,0.0,0,0,23.75,30.0,20.208,False,
csv/204-csv/949.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\949.csv,10,4,0.0,1,0,9.25,9.5,6.6,False,
csv/204-csv/584.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\584.csv,23,8,0.0,4,1,16.875,16.5,5.337,False,
csv/203-csv/127.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\127.csv,28,9,0.0,1,1,23.333,28.0,8.082,False,
csv/204-csv/868.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\868.csv,7,7,0.0,1,0,5.0,6.0,10.143,False,
csv/204-csv/537.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\537.csv,15,5,0.053333,0,0,14.2,14.0,78.51,False,
csv/204-csv/589.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\589.csv,12,5,0.016667,1,1,5.6,4.0,5.389,False,
csv/204-csv/3.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\3.csv,8,4,0.0,2,0,7.0,7.5,7.906,False,
csv/203-csv/728.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\728.csv,17,22,0.008021,0,0,9.182,9.0,2.802,False,
csv/204-csv/982.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\982.csv,14,5,0.014286,2,0,11.4,13.0,6.557,False,
csv/200-csv/30.csv,WikiTableQuestions\WikiTableQuestions\csv\200-csv\30.csv,6,4,0.0,1,0,4.25,5.0,17.208,False,
csv/203-csv/534.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\534.csv,17,5,0.0,1,0,12.8,16.0,7.162,False,
csv/203-csv/513.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\513.csv,32,9,0.0,1,0,18.333,15.0,10.535,False,
csv/203-csv/702.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\702.csv,43,7,0.006645,0,0,22.429,27.0,12.301,False,
csv/204-csv/338.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\338.csv,9,5,0.0,0,0,6.2,7.0,34.811,False,
csv/203-csv/210.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\210.csv,6,4,0.0,1,0,5.75,6.0,20.042,False,
csv/204-csv/965.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\965.csv,661,5,0.0,1,1,288.8,234.0,18.161,False,
csv/204-csv/401.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\401.csv,7,7,0.0,4,0,5.571,6.0,6.072,False,
csv/203-csv/255.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\255.csv,20,9,0.044444,2,0,9.889,7.0,5.594,False,
csv/204-csv/637.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\637.csv,255,6,0.0,1,0,76.333,43.5,12.05,False,
csv/204-csv/213.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\213.csv,11,5,0.0,2,0,10.8,11.0,6.291,False,
csv/204-csv/10.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\10.csv,12,7,0.011905,0,0,7.286,9.0,13.702,False,
csv/203-csv/651.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\651.csv,9,5,0.0,1,0,4.4,4.0,12.044,False,
csv/203-csv/173.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\173.csv,10,6,0.033333,0,1,7.0,7.0,16.033,False,
csv/204-csv/696.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\696.csv,15,6,0.011111,1,0,12.167,13.0,13.532,False,
csv/204-csv/300.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\300.csv,9,5,0.0,0,0,7.0,8.0,10.555,False,
csv/204-csv/598.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\598.csv,7,5,0.0,0,0,5.0,5.0,12.6,False,
csv/200-csv/44.csv,WikiTableQuestions\WikiTableQuestions\csv\200-csv\44.csv,31,3,0.0,0,0,30.667,31.0,14.903,False,
csv/204-csv/641.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\641.csv,21,8,0.0,3,1,14.625,14.5,5.128,False,
csv/204-csv/805.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\805.csv,13,5,0.0,0,0,9.2,9.0,13.216,False,
csv/204-csv/250.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\250.csv,12,6,0.0,0,0,9.333,11.5,12.528,False,
csv/203-csv/404.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\404.csv,9,7,0.079365,0,0,8.143,8.0,20.008,False,
csv/204-csv/210.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\210.csv,20,7,0.0,1,0,8.571,10.0,17.829,False,
csv/203-csv/332.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\332.csv,7,5,0.0,1,0,5.2,5.0,25.8,False,
csv/204-csv/425.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\425.csv,154,5,0.0,0,0,77.2,100.0,9.17,False,
csv/202-csv/157.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\157.csv,11,5,0.163636,4,0,8.4,8.0,5.258,False,
csv/202-csv/271.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\271.csv,8,5,0.0,2,0,7.6,8.0,6.975,False,
csv/204-csv/484.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\484.csv,27,5,0.0,1,1,17.4,23.0,27.889,False,
csv/203-csv/746.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\746.csv,34,6,0.0,0,0,31.667,33.5,8.907,False,
csv/202-csv/219.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\219.csv,30,4,0.0,2,0,13.5,12.0,14.975,False,
csv/202-csv/7.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\7.csv,21,4,0.0,1,0,15.0,15.5,13.512,False,
csv/203-csv/183.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\183.csv,9,4,0.027778,1,0,4.75,4.0,3.417,False,
csv/204-csv/874.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\874.csv,22,5,0.0,1,0,12.0,11.0,7.154,False,
csv/203-csv/30.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\30.csv,10,10,0.0,9,0,6.8,7.5,3.13,False,
csv/204-csv/801.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\801.csv,10,5,0.0,4,0,5.0,4.0,2.64,False,
csv/203-csv/471.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\471.csv,7,11,0.0,1,0,5.727,7.0,7.714,False,
csv/204-csv/947.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\947.csv,14,5,0.0,1,0,14.0,14.0,9.572,False,
